,order_status,order_item_id,price,freight_value,final_price
107661,delivered,4,53.9,8.11,62.01
107662,delivered,1,174.99,18.47,193.46
107663,delivered,1,410.0,55.23,465.23
107664,delivered,1,18.9,12.48,31.38
107665,delivered,1,35.0,7.39,42.39
107666,delivered,1,1054.0,64.05,1118.05
107667,delivered,1,1989.0,77.34,2066.34
107668,delivered,1,59.0,7.78,66.78
107669,delivered,1,28.55,9.27,37.82
107670,delivered,1,72.0,21.58,93.58
107671,delivered,1,59.99,15.17,75.16
107672,delivered,1,498.8,171.5,670.3
107673,delivered,1,99.9,9.51,109.41
107674,delivered,1,129.9,27.21,157.11
107675,delivered,1,101.88,13.15,115.03
107676,shipped,1,64.9,39.44,104.34
107677,delivered,1,79.0,18.43,97.43
107678,delivered,1,41.65,17.6,59.25
107679,delivered,1,69.9,16.12,86.02
107680,delivered,1,96.0,12.17,108.17
107681,delivered,1,169.99,25.69,195.68
107682,delivered,1,150.52,27.35,177.87
107683,delivered,1,89.0,17.87,106.87
107684,delivered,1,229.99,17.86,247.85
107685,delivered,1,40.3,15.1,55.4
107686,delivered,1,119.9,15.59,135.49
107687,delivered,1,82.0,14.32,96.32
107688,delivered,1,75.0,21.02,96.02
107689,delivered,1,121.9,13.87,135.77
107690,delivered,1,86.9,2.1,89.0
107691,delivered,2,87.85,33.62,121.47
107692,delivered,1,59.99,13.78,73.77
107693,delivered,1,25.0,14.1,39.1
107694,delivered,1,64.9,28.85,93.75
107695,delivered,1,49.0,17.64,66.64
107696,delivered,1,13.65,15.1,28.75
107697,delivered,1,55.9,13.51,69.41
107698,delivered,1,147.99,11.66,159.65
107699,delivered,1,89.0,14.37,103.37
107700,delivered,1,78.0,12.05,90.05
107701,delivered,1,252.0,18.47,270.47
107702,delivered,1,469.0,20.85,489.85
107703,shipped,1,132.8,25.28,158.08
107704,delivered,1,256.0,24.59,280.59
107705,delivered,1,20.0,8.83,28.83
107706,delivered,1,75.0,27.59,102.59
107707,delivered,1,13.3,15.1,28.4
107708,delivered,1,269.9,19.17,289.07
107709,delivered,1,29.0,8.72,37.72
107710,delivered,2,29.0,8.72,37.72
107711,delivered,1,115.0,11.42,126.42
107712,delivered,1,55.0,26.94,81.94
107713,delivered,1,72.89,14.45,87.34
107714,delivered,1,9.9,8.27,18.17
107715,delivered,2,9.9,8.27,18.17
107716,delivered,1,89.9,12.13,102.03
107717,delivered,1,59.99,14.17,74.16
107718,delivered,1,89.9,20.3,110.2
107719,delivered,2,72.9,13.85,86.75
107720,delivered,1,17.5,13.47,30.97
107721,delivered,1,126.99,32.33,159.32
107722,delivered,1,19.95,18.23,38.18
107723,delivered,1,89.99,23.62,113.61
107724,delivered,1,114.9,9.07,123.97
107725,delivered,2,179.9,16.41,196.31
107726,delivered,1,134.9,19.91,154.81
107727,delivered,1,16.99,14.1,31.09
107728,delivered,1,37.99,19.46,57.45
107729,delivered,1,99.99,17.95,117.94
107730,delivered,1,999.9,27.61,1027.51
107731,delivered,1,690.0,93.28,783.28
107732,delivered,1,67.0,15.68,82.68
107733,delivered,1,72.9,12.85,85.75
107734,delivered,1,99.0,116.31,215.31
107735,delivered,1,38.9,16.11,55.01
107736,delivered,1,26.9,22.91,49.81
107737,delivered,1,158.0,28.49,186.49
107738,delivered,1,155.97,8.35,164.32
107739,delivered,1,120.0,49.37,169.37
107740,delivered,1,99.49,13.82,113.31
107741,delivered,1,137.8,25.8,163.6
107742,delivered,1,159.9,13.02,172.92
107743,delivered,1,149.9,38.6,188.5
107744,delivered,1,56.99,16.16,73.15
107745,delivered,1,12.99,7.39,20.38
107746,delivered,1,497.0,84.3,581.3
107747,delivered,1,109.9,8.51,118.41
107748,delivered,1,45.97,13.9,59.87
107749,delivered,1,69.9,19.46,89.36
107750,delivered,1,81.5,16.33,97.83
107751,delivered,1,249.0,9.33,258.33
107752,delivered,1,179.99,45.72,225.71
107753,delivered,1,299.0,16.94,315.94
107754,delivered,1,135.0,18.2,153.2
107755,delivered,1,146.7,14.78,161.48
107756,delivered,1,99.99,16.95,116.94
107757,delivered,1,79.9,17.81,97.71
107758,delivered,1,339.0,18.81,357.81
107759,delivered,1,99.9,17.95,117.85
107760,delivered,1,49.95,11.85,61.8
107761,delivered,1,49.9,26.89,76.79
107762,delivered,1,109.99,13.98,123.97
107763,delivered,2,109.99,13.98,123.97
107764,delivered,3,109.99,13.98,123.97
107765,delivered,1,900.0,68.06,968.06
107766,delivered,1,69.9,19.46,89.36
107767,delivered,1,207.0,43.51,250.51
107768,delivered,1,238.99,22.47,261.46
107769,delivered,1,59.49,8.58,68.07
107770,delivered,1,100.0,21.19,121.19
107771,delivered,1,381.99,37.66,419.65
107772,delivered,1,39.9,11.15,51.05
107773,delivered,1,59.9,17.67,77.57
107774,delivered,1,209.0,8.88,217.88
107775,delivered,1,125.99,56.55,182.54
107776,delivered,1,12.99,37.9,50.89
107777,delivered,2,12.99,37.9,50.89
107778,delivered,1,53.99,12.72,66.71
107779,delivered,2,53.99,12.72,66.71
107780,delivered,1,59.0,17.66,76.66
107781,delivered,1,24.0,15.23,39.23
107782,delivered,1,229.9,26.1,256.0
107783,delivered,1,170.0,43.6,213.6
107784,delivered,1,109.9,15.53,125.43
107785,delivered,1,170.0,16.82,186.82
107786,delivered,1,179.9,12.46,192.36
107787,delivered,1,29.99,14.1,44.09
107788,delivered,1,29.9,16.11,46.01
107789,delivered,1,58.9,18.29,77.19
107790,delivered,1,122.9,14.22,137.12
107791,delivered,1,56.9,19.46,76.36
107792,delivered,1,239.99,22.13,262.12
107793,delivered,1,59.9,9.17,69.07
107794,delivered,1,70.9,14.25,85.15
107795,delivered,1,88.0,15.37,103.37
107796,delivered,1,108.9,23.04,131.94
107797,delivered,1,112.9,0.0,112.9
107798,delivered,1,39.0,14.1,53.1
107799,delivered,1,129.99,46.4,176.39
107800,delivered,1,199.9,51.9,251.8
107801,delivered,1,24.99,7.44,32.43
107802,delivered,1,5.31,15.23,20.54
107803,delivered,2,5.31,15.23,20.54
107804,delivered,3,5.31,15.23,20.54
107805,delivered,4,4.9,15.23,20.13
107806,delivered,5,5.31,15.23,20.54
107807,delivered,6,4.9,15.23,20.13
107808,delivered,7,4.9,15.23,20.13
107809,delivered,8,4.9,15.23,20.13
107810,delivered,9,4.9,15.23,20.13
107811,delivered,10,4.9,15.23,20.13
107812,delivered,11,5.31,15.23,20.54
107813,delivered,12,5.31,15.23,20.54
107814,delivered,1,119.0,17.08,136.08
107815,delivered,1,49.7,18.23,67.93
107816,delivered,1,49.9,16.54,66.44
107817,delivered,1,84.99,20.64,105.63
107818,delivered,1,54.9,15.14,70.04
107819,delivered,1,149.9,10.61,160.51
107820,delivered,1,69.9,22.42,92.32
107821,delivered,1,99.99,16.46,116.45
107822,delivered,1,112.0,17.22,129.22
107823,delivered,2,112.0,17.22,129.22
107824,delivered,1,149.99,17.49,167.48
107825,delivered,1,39.9,16.79,56.69
107826,delivered,1,85.0,13.61,98.61
107827,delivered,1,98.0,14.29,112.29
107828,delivered,1,10.99,8.72,19.71
107829,delivered,1,49.99,21.15,71.14
107830,delivered,1,689.0,17.84,706.84
107831,delivered,1,189.99,14.67,204.66
107832,delivered,1,166.9,47.83,214.73
107833,delivered,1,49.9,13.37,63.27
107834,delivered,1,29.99,11.85,41.84
107835,delivered,1,229.0,13.94,242.94
107836,delivered,1,84.44,17.84,102.28
107837,delivered,1,49.9,7.71,57.61
107838,delivered,1,17.9,9.09,26.99
107839,delivered,1,679.12,58.42,737.54
107840,delivered,2,679.12,58.42,737.54
107841,delivered,1,89.99,14.38,104.37
107842,delivered,1,117.0,58.9,175.9
107843,delivered,1,32.2,16.92,49.12
107844,delivered,1,98.9,14.09,112.99
107845,delivered,1,168.8,8.44,177.24
107846,delivered,1,129.99,23.71,153.7
107847,delivered,1,69.0,11.94,80.94
107848,delivered,1,49.9,7.78,57.68
107849,delivered,1,19.9,15.1,35.0
107850,delivered,1,37.6,13.6,51.2
107851,delivered,1,19.89,18.23,38.12
107852,delivered,1,295.0,39.28,334.28
107853,delivered,2,179.9,39.28,219.18
107854,delivered,1,79.9,16.32,96.22
107855,delivered,2,79.9,16.32,96.22
107856,delivered,1,80.0,22.27,102.27
107857,delivered,1,148.0,17.29,165.29
107858,delivered,1,65.99,18.03,84.02
107859,delivered,1,99.99,27.47,127.46
107860,delivered,1,649.9,77.27,727.17
107861,delivered,1,85.99,17.88,103.87
107862,delivered,1,44.99,18.42,63.41
107863,delivered,1,189.8,16.96,206.76
107864,delivered,1,134.9,9.68,144.58
107865,delivered,1,659.0,19.49,678.49
107866,delivered,1,14.9,7.39,22.29
107867,delivered,1,29.99,12.87,42.86
107868,delivered,2,29.99,12.87,42.86
107869,delivered,1,259.9,19.39,279.29
107870,delivered,1,519.99,14.26,534.25
107871,delivered,1,16.99,34.15,51.14
107872,delivered,1,199.7,19.28,218.98
107873,delivered,1,79.9,16.32,96.22
107874,delivered,1,85.5,13.04,98.54
107875,delivered,1,105.99,20.82,126.81
107876,delivered,1,107.0,12.25,119.25
107877,delivered,1,24.99,7.78,32.77
107878,delivered,1,136.9,25.7,162.6
107879,delivered,1,49.0,13.41,62.41
107880,delivered,1,599.0,67.68,666.68
107881,delivered,1,97.9,20.77,118.67
107882,delivered,1,59.9,6.72,66.62
107883,delivered,2,59.9,6.72,66.62
107884,delivered,1,79.9,38.58,118.48
107885,delivered,2,59.99,29.68,89.67
107886,delivered,1,349.9,19.7,369.6
107887,delivered,1,79.79,8.3,88.09
107888,delivered,1,14.9,8.29,23.19
107889,delivered,1,24.5,19.85,44.35
107890,delivered,1,54.9,19.57,74.47
107891,delivered,1,79.98,17.37,97.35
107892,delivered,1,39.9,22.67,62.57
107893,delivered,2,39.9,22.67,62.57
107894,delivered,1,159.9,15.29,175.19
107895,delivered,1,134.9,16.7,151.6
107896,delivered,1,74.9,15.27,90.17
107897,delivered,1,199.99,14.42,214.41
107898,delivered,1,29.99,16.79,46.78
107899,delivered,1,110.9,14.53,125.43
107900,delivered,1,18.98,15.1,34.08
107901,delivered,1,58.99,11.15,70.14
107902,delivered,1,39.99,8.86,48.85
107903,delivered,1,39.99,16.11,56.1
107904,delivered,1,89.9,16.39,106.29
107905,delivered,1,134.9,12.44,147.34
107906,delivered,1,69.9,18.6,88.5
107907,delivered,1,340.0,18.82,358.82
107908,delivered,1,63.49,12.78,76.27
107909,delivered,2,63.49,12.78,76.27
107910,delivered,1,28.9,15.3,44.2
107911,delivered,1,159.0,61.17,220.17
107912,delivered,1,40.0,23.08,63.08
107913,delivered,2,40.0,23.08,63.08
107914,delivered,1,180.0,13.7,193.7
107915,delivered,1,34.9,7.78,42.68
107916,delivered,1,34.0,18.34,52.34
107917,delivered,2,34.0,18.34,52.34
107918,delivered,3,34.0,18.34,52.34
107919,delivered,4,34.0,18.34,52.34
107920,delivered,1,67.0,18.35,85.35
107921,delivered,1,12.88,15.1,27.98
107922,delivered,2,12.88,15.1,27.98
107923,delivered,1,169.9,38.15,208.05
107924,delivered,1,49.9,25.63,75.53
107925,delivered,1,146.99,16.66,163.65
107926,delivered,1,59.99,15.17,75.16
107927,delivered,1,28.9,27.41,56.31
107928,delivered,1,19.99,7.78,27.77
107929,delivered,1,69.9,12.43,82.33
107930,delivered,1,68.8,13.95,82.75
107931,delivered,2,39.8,6.56,46.36
107932,delivered,1,18.9,12.48,31.38
107933,delivered,1,169.99,13.09,183.08
107934,delivered,1,210.0,23.18,233.18
107935,delivered,1,26.9,7.78,34.68
107936,delivered,1,42.9,19.49,62.39
107937,delivered,1,14.9,14.1,29.0
107938,delivered,1,350.0,11.2,361.2
107939,delivered,1,24.9,13.47,38.37
107940,delivered,1,49.0,15.1,64.1
107941,delivered,1,19.9,11.85,31.75
107942,delivered,1,22.99,8.91,31.9
107943,delivered,1,59.9,17.67,77.57
107944,delivered,2,59.9,17.67,77.57
107945,delivered,1,76.8,11.74,88.54
107946,delivered,2,76.8,11.74,88.54
107947,delivered,1,12.99,7.78,20.77
107948,delivered,1,28.89,7.62,36.51
107949,delivered,2,28.89,7.62,36.51
107950,delivered,1,88.34,17.53,105.87
107951,delivered,1,49.9,7.39,57.29
107952,delivered,1,89.25,15.37,104.62
107953,delivered,1,70.0,17.42,87.42
107954,delivered,1,24.9,7.78,32.68
107955,delivered,1,34.9,16.6,51.5
107956,delivered,1,284.99,16.87,301.86
107957,delivered,2,284.99,16.87,301.86
107958,delivered,3,284.99,16.87,301.86
107959,delivered,4,284.99,16.87,301.86
107960,delivered,5,284.99,16.87,301.86
107961,delivered,6,284.99,16.87,301.86
107962,delivered,7,284.99,16.87,301.86
107963,delivered,8,284.99,16.87,301.86
107964,delivered,9,284.99,16.87,301.86
107965,delivered,10,284.99,16.87,301.86
107966,delivered,1,44.99,19.23,64.22
107967,delivered,1,169.9,17.63,187.53
107968,delivered,1,443.0,43.86,486.86
107969,delivered,1,156.0,18.97,174.97
107970,delivered,1,699.0,33.68,732.68
107971,delivered,1,219.9,15.85,235.75
107972,delivered,1,59.9,17.67,77.57
107973,delivered,1,199.9,24.16,224.06
107974,delivered,1,24.99,8.88,33.87
107975,delivered,1,6.0,14.11,20.11
107976,delivered,1,69.9,16.12,86.02
107977,delivered,1,79.9,7.42,87.32
107978,delivered,1,185.0,19.76,204.76
107979,delivered,2,89.9,23.71,113.61
107980,delivered,1,110.0,27.04,137.04
107981,delivered,1,96.0,16.37,112.37
107982,delivered,1,17.89,14.52,32.41
107983,delivered,1,89.0,23.42,112.42
107984,delivered,1,425.99,59.24,485.23
107985,delivered,1,129.97,8.49,138.46
107986,delivered,1,23.95,26.9,50.85
107987,delivered,1,89.49,8.37,97.86
107988,delivered,1,40.49,16.32,56.81
107989,delivered,1,99.0,12.19,111.19
107990,delivered,1,198.9,15.14,214.04
107991,delivered,1,115.0,15.56,130.56
107992,delivered,1,78.99,16.99,95.98
107993,delivered,1,75.0,15.83,90.83
107994,delivered,1,150.0,13.39,163.39
107995,delivered,1,83.41,21.24,104.65
107996,delivered,1,74.99,23.1,98.09
107997,delivered,1,34.0,19.32,53.32
107998,delivered,1,49.49,23.28,72.77
107999,delivered,1,20.9,14.52,35.42
108000,delivered,1,149.9,29.48,179.38
108001,delivered,1,14.89,18.23,33.12
108002,delivered,1,1055.9,27.88,1083.78
108003,delivered,1,134.9,9.69,144.59
108004,delivered,1,174.33,22.02,196.35
108005,delivered,1,209.9,29.87,239.77
108006,delivered,1,49.99,15.1,65.09
108007,delivered,1,81.99,7.92,89.91
108008,delivered,1,99.0,69.4,168.4
108009,delivered,1,99.0,23.49,122.49
108010,delivered,1,55.6,37.08,92.68
108011,delivered,1,29.99,15.23,45.22
108012,delivered,2,29.99,15.23,45.22
108013,delivered,1,19.9,15.1,35.0
108014,delivered,1,35.9,12.79,48.69
108015,delivered,1,9.99,8.72,18.71
108016,delivered,1,35.0,26.89,61.89
108017,delivered,1,230.0,83.79,313.79
108018,delivered,2,228.0,83.79,311.79
108019,delivered,3,416.0,83.78,499.78
108020,delivered,1,49.0,11.85,60.85
108021,shipped,1,40.0,17.6,57.6
108022,shipped,2,40.0,17.6,57.6
108023,delivered,1,22.33,18.23,40.56
108024,delivered,1,122.9,18.74,141.64
108025,delivered,2,122.9,18.74,141.64
108026,delivered,1,91.9,19.83,111.73
108027,delivered,1,195.0,59.23,254.23
108028,delivered,1,29.9,16.5,46.4
108029,delivered,1,137.0,18.84,155.84
108030,delivered,1,19.9,16.11,36.01
108031,delivered,2,19.9,16.11,36.01
108032,delivered,1,35.0,14.1,49.1
108033,delivered,2,39.0,14.1,53.1
108034,delivered,1,49.0,22.06,71.06
108035,delivered,1,209.99,22.55,232.54
108036,delivered,1,49.0,19.32,68.32
108037,delivered,2,49.0,19.32,68.32
108038,delivered,1,89.9,15.38,105.28
108039,delivered,1,110.0,11.38,121.38
108040,delivered,2,110.0,11.38,121.38
108041,delivered,1,249.9,41.82,291.72
108042,delivered,1,72.0,11.73,83.73
108043,delivered,1,189.9,22.13,212.03
108044,delivered,1,79.79,15.31,95.1
108045,delivered,1,89.99,16.39,106.38
108046,delivered,1,19.89,21.15,41.04
108047,delivered,1,358.0,13.9,371.9
108048,delivered,1,249.0,19.84,268.84
108049,delivered,1,850.0,58.31,908.31
108050,delivered,1,44.32,15.1,59.42
108051,delivered,1,119.94,17.57,137.51
108052,delivered,1,84.99,18.7,103.69
108053,delivered,1,177.99,18.82,196.81
108054,delivered,1,46.2,12.79,58.99
108055,delivered,2,46.2,12.79,58.99
108056,delivered,3,46.2,12.79,58.99
108057,delivered,1,29.99,7.78,37.77
108058,delivered,1,49.9,13.37,63.27
108059,delivered,2,49.9,13.37,63.27
108060,delivered,3,49.9,13.37,63.27
108061,delivered,4,49.9,13.37,63.27
108062,delivered,5,49.9,13.37,63.27
108063,delivered,1,19.99,20.8,40.79
108064,delivered,1,27.99,14.1,42.09
108065,delivered,2,27.99,14.1,42.09
108066,delivered,1,55.0,8.55,63.55
108067,delivered,1,599.99,18.95,618.94
108068,delivered,1,44.9,16.6,61.5
108069,delivered,1,239.0,69.82,308.82
108070,delivered,1,195.0,175.55,370.55
108071,delivered,1,1369.9,66.07,1435.97
108072,delivered,1,32.0,7.87,39.87
108073,delivered,1,72.9,14.6,87.5
108074,delivered,1,112.0,15.53,127.53
108075,delivered,1,99.9,34.46,134.36
108076,delivered,1,56.9,15.28,72.18
108077,delivered,1,84.89,15.34,100.23
108078,delivered,1,76.0,15.28,91.28
108079,delivered,1,38.99,14.1,53.09
108080,delivered,1,22.68,15.1,37.78
108081,delivered,1,78.75,17.39,96.14
108082,delivered,1,3.85,7.78,11.63
108083,delivered,1,55.9,20.84,76.74
108084,delivered,1,49.9,17.6,67.5
108085,delivered,1,64.0,18.33,82.33
108086,delivered,1,28.9,34.15,63.05
108087,delivered,1,49.9,14.1,64.0
108088,delivered,1,175.99,23.29,199.28
108089,delivered,1,15.9,7.78,23.68
108090,delivered,1,129.0,15.65,144.65
108091,delivered,1,44.9,19.5,64.4
108092,delivered,1,11.99,1.28,13.27
108093,delivered,2,14.99,28.92,43.91
108094,delivered,3,14.99,28.92,43.91
108095,delivered,4,14.99,28.92,43.91
108096,delivered,5,11.99,1.28,13.27
108097,delivered,6,11.99,1.28,13.27
108098,delivered,1,108.0,18.33,126.33
108099,delivered,1,49.9,15.1,65.0
108100,delivered,1,59.9,18.66,78.56
108101,delivered,1,299.9,12.72,312.62
108102,delivered,1,210.0,17.23,227.23
108103,delivered,1,29.0,14.1,43.1
108104,delivered,1,12.97,14.1,27.07
108105,delivered,1,210.0,24.05,234.05
108106,delivered,1,269.9,9.14,279.04
108107,delivered,1,122.99,24.99,147.98
108108,delivered,1,98.3,50.17,148.47
108109,delivered,1,19.9,16.79,36.69
108110,delivered,1,19.5,18.23,37.73
108111,delivered,1,75.0,18.41,93.41
108112,delivered,1,126.0,47.74,173.74
108113,delivered,1,115.0,22.74,137.74
108114,delivered,1,39.9,22.06,61.96
108115,delivered,1,35.9,15.23,51.13
108116,delivered,1,15.0,7.39,22.39
108117,delivered,1,189.9,19.26,209.16
108118,delivered,1,97.9,34.49,132.39
108119,delivered,1,82.49,8.74,91.23
108120,delivered,1,295.9,10.43,306.33
108121,delivered,1,59.9,19.66,79.56
108122,delivered,1,149.0,40.37,189.37
108123,delivered,1,159.0,14.23,173.23
108124,delivered,1,29.0,7.39,36.39
108125,delivered,1,29.9,7.78,37.68
108126,delivered,1,75.0,8.11,83.11
108127,delivered,1,29.0,15.3,44.3
108128,delivered,1,299.9,16.86,316.76
108129,delivered,1,66.9,9.34,76.24
108130,delivered,1,25.6,18.28,43.88
108131,delivered,1,50.0,7.77,57.77
108132,delivered,1,21.6,17.6,39.2
108133,delivered,1,130.0,18.16,148.16
108134,delivered,2,130.0,18.16,148.16
108135,delivered,1,99.9,9.51,109.41
108136,delivered,1,45.9,19.04,64.94
108137,delivered,1,55.0,12.73,67.73
108138,delivered,1,49.99,16.79,66.78
108139,delivered,1,150.0,9.86,159.86
108140,delivered,1,13.3,7.78,21.08
108141,delivered,1,139.9,14.32,154.22
108142,delivered,1,27.9,16.11,44.01
108143,delivered,1,29.49,18.31,47.8
108144,delivered,1,119.9,20.08,139.98
108145,delivered,1,78.0,7.41,85.41
108146,delivered,1,987.0,32.99,1019.99
108147,delivered,1,43.99,16.11,60.1
108148,delivered,1,169.9,27.62,197.52
108149,delivered,1,59.99,16.18,76.17
108150,delivered,2,59.99,16.18,76.17
108151,delivered,1,79.99,18.44,98.43
108152,delivered,1,49.9,16.79,66.69
108153,delivered,1,149.0,13.48,162.48
108154,delivered,1,140.0,15.73,155.73
108155,delivered,1,23.9,10.96,34.86
108156,delivered,1,54.0,17.63,71.63
108157,delivered,1,69.9,9.24,79.14
108158,delivered,1,109.9,11.86,121.76
108159,delivered,1,29.9,14.1,44.0
108160,delivered,1,48.9,19.32,68.22
108161,delivered,1,24.5,11.85,36.35
108162,delivered,1,59.9,6.8,66.7
108163,delivered,2,159.9,23.12,183.02
108164,delivered,1,55.91,15.14,71.05
108165,delivered,1,74.9,15.27,90.17
108166,delivered,1,69.9,26.81,96.71
108167,delivered,1,199.9,14.98,214.88
108168,delivered,1,130.0,11.53,141.53
108169,delivered,1,982.0,24.12,1006.12
108170,delivered,1,35.9,15.11,51.01
108171,delivered,2,35.9,15.11,51.01
108172,delivered,1,299.9,17.31,317.21
108173,delivered,1,47.99,25.63,73.62
108174,delivered,1,28.99,7.46,36.45
108175,delivered,1,29.5,16.11,45.61
108176,delivered,1,155.0,14.11,169.11
108177,delivered,1,28.99,16.79,45.78
108178,delivered,1,104.0,13.75,117.75
108179,delivered,1,299.0,14.43,313.43
108180,delivered,1,45.0,9.27,54.27
108181,delivered,1,158.4,15.86,174.26
108182,delivered,1,69.9,15.24,85.14
108183,delivered,1,99.99,52.83,152.82
108184,delivered,1,92.0,17.89,109.89
108185,delivered,1,29.9,13.37,43.27
108186,delivered,1,68.0,18.58,86.58
108187,delivered,1,99.0,41.08,140.08
108188,delivered,2,99.0,41.08,140.08
108189,delivered,1,29.99,14.1,44.09
108190,delivered,1,129.0,15.78,144.78
108191,delivered,1,299.0,19.97,318.97
108192,delivered,1,23.99,14.1,38.09
108193,delivered,1,38.5,22.99,61.49
108194,delivered,1,159.99,32.15,192.14
108195,delivered,1,190.0,21.82,211.82
108196,delivered,1,31.9,34.15,66.05
108197,delivered,1,181.01,15.02,196.03
108198,delivered,1,415.17,98.94,514.11
108199,delivered,1,179.49,9.02,188.51
108200,delivered,1,84.99,9.41,94.4
108201,delivered,1,23.4,10.96,34.36
108202,delivered,1,69.9,16.46,86.36
108203,delivered,1,180.99,14.29,195.28
108204,delivered,1,19.99,15.1,35.09
108205,delivered,1,79.9,9.37,89.27
108206,delivered,1,899.0,28.79,927.79
108207,delivered,1,119.9,12.34,132.24
108208,delivered,1,92.86,13.09,105.95
108209,delivered,1,99.9,14.43,114.33
108210,delivered,2,99.9,14.43,114.33
108211,delivered,1,45.0,16.11,61.11
108212,delivered,1,34.9,26.54,61.44
108213,delivered,1,115.0,42.84,157.84
108214,delivered,1,226.95,18.32,245.27
108215,delivered,1,59.9,17.67,77.57
108216,delivered,2,59.9,17.67,77.57
108217,delivered,1,89.9,16.33,106.23
108218,delivered,1,14.9,10.96,25.86
108219,delivered,1,56.99,13.98,70.97
108220,delivered,2,56.99,13.98,70.97
108221,delivered,1,129.0,34.7,163.7
108222,delivered,1,69.9,20.98,90.88
108223,delivered,1,319.9,20.34,340.24
108224,delivered,1,151.98,27.36,179.34
108225,delivered,1,79.98,25.14,105.12
108226,delivered,1,75.9,13.89,89.79
108227,delivered,1,79.99,38.2,118.19
108228,delivered,2,79.99,0.08,80.07
108229,delivered,1,149.9,11.15,161.05
108230,delivered,1,34.99,8.29,43.28
108231,delivered,1,69.9,31.23,101.13
108232,delivered,1,151.9,17.97,169.87
108233,delivered,1,16.0,12.79,28.79
108234,delivered,2,16.0,12.79,28.79
108235,delivered,1,21.73,16.05,37.78
108236,delivered,1,149.0,14.06,163.06
108237,delivered,1,399.0,125.78,524.78
108238,delivered,1,99.99,16.95,116.94
108239,delivered,1,13.99,15.1,29.09
108240,delivered,1,53.9,13.46,67.36
108241,delivered,1,49.9,7.78,57.68
108242,delivered,1,259.9,16.57,276.47
108243,delivered,1,63.0,9.26,72.26
108244,delivered,1,68.99,11.09,80.08
108245,delivered,1,75.0,13.08,88.08
108246,delivered,2,75.0,13.08,88.08
108247,delivered,1,24.9,9.3,34.2
108248,delivered,1,160.55,16.83,177.38
108249,delivered,1,250.0,58.42,308.42
108250,delivered,1,19.9,16.11,36.01
108251,delivered,1,34.99,17.6,52.59
108252,delivered,1,109.0,21.7,130.7
108253,delivered,1,99.0,14.05,113.05
108254,delivered,1,89.77,26.93,116.7
108255,delivered,1,489.9,66.85,556.75
108256,shipped,1,49.9,15.45,65.35
108257,delivered,1,119.0,39.27,158.27
108258,delivered,1,559.0,80.98,639.98
108259,delivered,1,99.0,19.93,118.93
108260,delivered,1,379.9,20.76,400.66
108261,delivered,1,99.0,35.06,134.06
108262,delivered,1,29.99,21.15,51.14
108263,delivered,1,89.99,26.95,116.94
108264,delivered,2,89.99,26.95,116.94
108265,delivered,1,18.9,22.06,40.96
108266,delivered,1,99.89,14.43,114.32
108267,delivered,1,29.89,19.32,49.21
108268,delivered,1,219.99,33.99,253.98
108269,delivered,1,59.0,71.13,130.13
108270,delivered,1,7.3,17.6,24.9
108271,delivered,1,20.59,15.11,35.7
108272,delivered,1,49.0,14.1,63.1
108273,delivered,1,314.91,25.13,340.04
108274,delivered,1,149.9,15.8,165.7
108275,delivered,1,579.0,20.49,599.49
108276,delivered,1,119.0,20.07,139.07
108277,delivered,1,125.0,20.11,145.11
108278,delivered,1,24.99,7.44,32.43
108279,delivered,1,52.0,13.1,65.1
108280,delivered,1,113.45,15.54,128.99
108281,delivered,1,24.9,15.1,40.0
108282,delivered,1,107.0,25.59,132.59
108283,delivered,1,122.99,20.91,143.9
108284,delivered,1,34.0,13.37,47.37
108285,delivered,1,135.0,14.7,149.7
108286,delivered,1,249.99,29.11,279.1
108287,delivered,1,13.3,7.71,21.01
108288,delivered,1,148.99,17.48,166.47
108289,delivered,1,119.9,20.18,140.08
108290,delivered,1,9.99,14.1,24.09
108291,delivered,2,9.99,14.1,24.09
108292,delivered,1,59.9,18.0,77.9
108293,delivered,1,64.9,16.21,81.11
108294,delivered,1,86.0,13.43,99.43
108295,delivered,1,59.0,15.29,74.29
108296,delivered,1,109.9,15.52,125.42
108297,delivered,1,125.0,25.04,150.04
108298,delivered,2,125.0,25.04,150.04
108299,delivered,1,299.99,58.65,358.64
108300,delivered,1,59.9,21.05,80.95
108301,delivered,1,39.99,19.04,59.03
108302,delivered,1,25.0,10.96,35.96
108303,delivered,1,179.99,45.72,225.71
108304,delivered,1,19.79,15.1,34.89
108305,delivered,1,107.0,58.54,165.54
108306,delivered,1,168.48,9.55,178.03
108307,delivered,1,79.99,9.31,89.3
108308,delivered,1,65.0,25.73,90.73
108309,delivered,1,90.0,26.89,116.89
108310,delivered,1,239.9,13.81,253.71
108311,delivered,1,105.9,19.71,125.61
108312,delivered,1,265.0,12.46,277.46
108313,delivered,1,29.99,18.31,48.3
108314,delivered,1,78.0,15.65,93.65
108315,delivered,1,34.9,26.43,61.33
108316,delivered,2,34.9,26.43,61.33
108317,delivered,1,56.99,17.33,74.32
108318,delivered,1,29.49,9.44,38.93
108319,delivered,1,99.9,9.45,109.35
108320,delivered,1,89.99,15.84,105.83
108321,delivered,1,90.0,18.88,108.88
108322,delivered,1,27.99,15.1,43.09
108323,delivered,1,35.9,7.87,43.77
108324,delivered,1,149.99,18.62,168.61
108325,delivered,1,11.2,18.0,29.2
